IDM accuracy,IDM loss,RND loss,actor_episodes,actor_steps,evaluator_episodes,evaluator_steps,extrinsic UVFA loss,intrinsic UVFA loss,learner_steps,learner_time_elapsed
0.621875,0.94913113,0.00018709611,174422,74598903,1676,1209550,0.006095617,37.792847,55615,27400.759186267853
0.6,0.99644405,0.00016633938,174423,74599314,1676,1209550,0.0051931557,28.88675,55616,27401.033145427704
0.653125,1.0018098,0.00021579354,174428,74601701,1676,1209550,0.0062279413,28.93385,55617,27401.462110757828
0.578125,1.1356186,0.0002621364,174428,74601701,1676,1209550,0.003982082,19.889355,55618,27401.76463150978
0.553125,1.0999634,0.00019358726,174429,74602052,1676,1209550,0.00719769,34.164185,55619,27402.09840798378
0.615625,0.99278927,0.0002373327,174430,74605632,1676,1209550,0.011959868,61.932434,55620,27402.467914819717
0.584375,1.0705717,0.0001834482,174434,74607103,1676,1209550,0.007131684,29.70694,55621,27402.913444519043
0.690625,0.8832704,0.00029147408,174434,74607103,1676,1209550,0.006016744,48.285183,55622,27403.345759630203
0.65000004,0.9542475,0.00018210868,174436,74607438,1676,1209550,0.00745474,38.034485,55623,27403.810069322586
0.58750004,1.0556358,0.00024057183,174440,74615133,1676,1209550,0.004603398,29.531727,55624,27404.569118976593
0.58125,1.1530411,0.00026352107,174440,74615133,1676,1209550,0.0054494273,47.671978,55626,27405.462366342545
0.58125,1.0432057,0.00023531522,174440,74615133,1676,1209550,0.00487688,17.401901,55628,27406.022966384888
0.65000004,0.9673864,0.00019362172,174442,74615595,1676,1209550,0.010931367,75.044815,55629,27406.39768767357
0.659375,0.93694746,0.00022559804,174442,74615595,1676,1209550,0.0052033416,44.295494,55630,27406.660822868347
0.575,1.1734184,0.00028687794,174444,74615985,1676,1209550,0.006309685,35.558933,55631,27406.84555196762
0.5625,1.1159025,0.00021605627,174445,74616160,1677,1211138,0.0065822285,33.3749,55632,27407.72622537613
0.596875,1.0735978,0.0002480196,174445,74616160,1677,1211138,0.006540356,83.89412,55633,27408.24910736084
0.5375,1.0872282,0.0002313751,174450,74617904,1677,1211138,0.004852303,43.242302,55634,27408.521266937256
0.60625,0.9634158,0.000250762,174451,74618034,1677,1211138,0.004605226,53.455772,55635,27408.778319835663
0.590625,1.1579903,0.00024127353,174462,74633543,1677,1211138,0.006688591,58.82113,55636,27408.931340694427
0.646875,1.01234,0.0002452568,174462,74633543,1677,1211138,0.0033196835,46.633377,55639,27410.144817829132
0.578125,1.1120576,0.00016354452,174462,74633543,1677,1211138,0.005378978,50.49768,55642,27411.321504592896
0.534375,1.2402983,0.00036809663,174466,74634517,1677,1211138,0.005884953,18.091429,55643,27412.257308244705
0.63437504,1.0441989,0.0002243846,174468,74634988,1677,1211138,0.006490316,33.896507,55644,27413.427725076675
0.621875,1.037736,0.00026661876,174468,74634988,1677,1211138,0.0038602292,27.54771,55645,27413.644557714462
0.55625004,1.0970323,0.00020548832,174469,74635462,1677,1211138,0.0064570922,60.692814,55646,27414.01603579521
0.5375,1.2126089,0.00023757918,174469,74635462,1677,1211138,0.0047029103,23.292414,55647,27414.26983332634
0.58750004,1.126921,0.00025022143,174475,74637635,1677,1211138,0.0035704456,27.408667,55648,27414.72639989853
0.609375,0.99225295,0.0002002968,174478,74638394,1677,1211138,0.0065399026,28.488735,55649,27415.33394742012
0.68125004,0.8877062,0.00023075429,174478,74638394,1677,1211138,0.0034794456,20.879787,55650,27415.66233944893
0.625,1.0456803,0.00023539965,174478,74638394,1677,1211138,0.0047832644,45.84859,55651,27416.4400203228
0.596875,0.96533865,0.00020730498,174479,74638604,1677,1211138,0.004141699,23.59135,55652,27416.744101524353
0.565625,1.1129227,0.00022660324,174479,74638604,1677,1211138,0.005423247,19.726875,55654,27417.37981081009
0.640625,0.99712354,0.0002534058,174479,74638604,1677,1211138,0.0053813853,54.806587,55655,27417.608159065247
0.58125,1.0489085,0.00024652903,174481,74638903,1677,1211138,0.010496868,52.002846,55656,27418.23529648781
0.628125,1.035521,0.00024395432,174481,74638903,1677,1211138,0.0039888984,60.741085,55657,27418.975679636
0.640625,1.0152603,0.00021316514,174483,74640873,1677,1211138,0.008193452,31.537739,55659,27419.741788864136
0.546875,1.0919828,0.00020816443,174484,74641485,1677,1211138,0.0054955445,23.15507,55660,27419.920412540436
0.621875,1.0329365,0.00022139253,174486,74641740,1677,1211138,0.009570824,37.283875,55661,27420.18374824524
0.584375,1.0480106,0.00020946468,174486,74641740,1677,1211138,0.0064528203,39.710537,55662,27420.641156435013
0.65625,0.9975467,0.00019356735,174486,74641740,1677,1211138,0.00478111,22.895683,55663,27421.595572710037
0.59375,1.0056463,0.00020081033,174487,74645241,1677,1211138,0.0056893956,18.383675,55664,27422.256116867065
0.640625,0.9630491,0.00028274124,174488,74645647,1677,1211138,0.006018287,58.440193,55665,27423.254290819168
0.58125,0.9999362,0.00016782606,174490,74646121,1677,1211138,0.006203187,20.378105,55666,27423.86726641655
0.653125,1.0005063,0.00015748186,174493,74648308,1677,1211138,0.012977518,38.609917,55667,27424.31491279602
0.621875,1.0240732,0.0001901986,174493,74648308,1677,1211138,0.0052400837,16.001476,55670,27425.532376766205
0.565625,1.0191689,0.0002230249,174498,74657561,1677,1211138,0.00370328,37.72376,55672,27426.702239990234
0.5625,1.0971037,0.00017649235,174499,74664311,1677,1211138,0.00882481,19.60506,55673,27427.102321386337
0.628125,1.0290285,0.00017858106,174500,74664847,1677,1211138,0.004021575,28.573734,55674,27427.320944309235
0.621875,1.0267599,0.00025357175,174500,74664847,1677,1211138,0.0049316487,30.099407,55675,27427.660618305206
0.64375,0.9695097,0.00019357633,174500,74664847,1677,1211138,0.009031574,28.34303,55676,27428.54373240471
0.61875004,0.97279185,0.00024479185,174507,74667940,1678,1212096,0.003839105,21.628105,55678,27429.816897153854
0.55625004,1.0602516,0.00026315518,174507,74667940,1678,1212096,0.016941763,49.221382,55679,27430.333099126816
0.56875,1.139749,0.00019017135,174507,74667940,1678,1212096,0.004239813,12.495981,55680,27430.58828353882
